0,1,2,3,4,5,6
"KR 36 61 32, MANIZALES, CALDAS",5.052676593850852,-75.5019146369738,9,,,139000
"KR 36 63 14, BARRANQUILLA, ATLÁNTICO",10.982417731411443,-74.80069433927136,9,,,139001
"KR 36 63 18, MANIZALES, CALDAS",5.052362745164696,-75.50173852271853,9,,,139002
"KR 36 63 45, MEDELLÍN, ANTIOQUIA",6.252990765127095,-75.55242935899797,9,,,139003
"KR 36 63 48, MEDELLÍN, ANTIOQUIA",6.252969893883149,-75.55231569555237,9,,,139004
"KR 36 63 76, MEDELLÍN, ANTIOQUIA",6.253048402829376,-75.5522950380374,9,,,139005
"KR 36 65 34, MEDELLÍN, ANTIOQUIA",6.25507001125024,-75.55073002146125,9,,,139006
"KR 36 65 BB 78, MEDELLÍN, ANTIOQUIA",6.256578608624909,-75.5496634818333,9,,,139007
"KR 36 7 40, VILLAVICENCIO, META",4.114395195419305,-73.63400156306875,9,,,139008
"KR 36 7 48, VALLEDUPAR, CESAR",10.474673115861323,-73.27675971880524,9,,,139009
"KR 36 7 68, VALLEDUPAR, CESAR",10.474891424613874,-73.2767892453855,9,,,139010
"KR 36 72 69, BARRANQUILLA, ATLÁNTICO",10.984818309720536,-74.81243172094788,9,,,139011
"KR 36 75 A 49, MEDELLÍN, ANTIOQUIA",6.26823001833084,-75.54672003516309,9,,,139012
"KR 36 76 16, BARRANQUILLA, ATLÁNTICO",10.986053562388646,-74.81662751293429,9,,,139013
"KR 36 8 31, DUITAMA, BOYACÁ",5.8102473171294395,-73.0300844697874,9,,,139014
"KR 36 8 37, CALI, VALLE DEL CAUCA",3.4256882913286875,-76.53819389951937,9,,,139015
"KR 36 8 442, ZIPAQUIRÁ, CUNDINAMARCA",5.029556230174998,-73.98112944991036,9,,,139016
"KR 36 81D 85, BARRANQUILLA, ATLÁNTICO",10.98400943027859,-74.824132224498,9,,,139017
"KR 36 84 B 30, PEREIRA, RISARALDA",4.794255219220211,-75.73626674065574,9,,,139018
"KR 36 84 B 30, TOCANCIPÁ, CUNDINAMARCA",4.96470000000005,-73.91221999999993,3,,,139019
"KR 36 84 BIS 30, PEREIRA, RISARALDA",4.794255219220211,-75.73626674065574,9,,,139020
"KR 36 84B 30, PEREIRA, RISARALDA",4.800210001319748,-75.73340500971926,9,,,139021
"KR 36 86 76, BUCARAMANGA, SANTANDER",7.140504678675905,-73.10826747513111,9,,,139022
"KR 36 86 B 76, MEDELLÍN, ANTIOQUIA",6.28031001718729,-75.54604998582325,9,,,139023
"KR 36 8C 20, NEIVA, HUILA",2.9319091942953044,-75.26190940506356,9,,,139024
"KR 36 9 125, PASTO, NARIÑO",1.2178335268954392,-77.29197378864498,9,,,139025
"KR 36 95 102, PALMIRA, VALLE DEL CAUCA",3.5203399898113403,-76.3078550139013,9,,,139026
"KR 36 95 103, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139027
"KR 36 95 114, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139028
"KR 36 95 119, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139029
"KR 36 95 122, PALMIRA, VALLE DEL CAUCA",3.5203399898113403,-76.3078550139013,9,,,139030
"KR 36 95 14, PALMIRA, VALLE DEL CAUCA",3.5203399898113403,-76.3078550139013,9,,,139031
"KR 36 95 15, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139032
"KR 36 95 34, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139033
"KR 36 95 42, PALMIRA, VALLE DEL CAUCA",3.5203399898113403,-76.3078550139013,9,,,139034
"KR 36 95 46, PALMIRA, VALLE DEL CAUCA",3.5203399898113403,-76.3078550139013,9,,,139035
"KR 36 95 50, PALMIRA, VALLE DEL CAUCA",3.5203399898113403,-76.3078550139013,9,,,139036
"KR 36 95 71, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139037
"KR 36 95 99, CALI, VALLE DEL CAUCA",3.41595693827035,-76.50301184178018,9,,,139038
"KR 36 96 C 114, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139039
"KR 36 96 C 19, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139040
"KR 36 96 C 51, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139041
"KR 36 96 C 55, CALI, VALLE DEL CAUCA",3.41595693827035,-76.50301184178018,9,,,139042
"KR 36 97 A 06, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139043
"KR 36 97 A 22, PALMIRA, VALLE DEL CAUCA",3.5203399898113403,-76.3078550139013,9,,,139044
"KR 36 97 A 86, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139045
"KR 36 97A 58, PALMIRA, VALLE DEL CAUCA",3.5203399898113403,-76.3078550139013,9,,,139046
"KR 36 A 10 C 53, MANIZALES, CALDAS",5.058491620917608,-75.52470365083292,9,,,139047
"KR 36 A 15 A 34, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.61980887646859,-74.09568457149871,9,,,139048
"KR 36 A 15 A 34, SOACHA, CUNDINAMARCA",4.57539555149849,-74.24690186657719,9,,,139049
"KR 36 A 158 A 34, SOACHA, CUNDINAMARCA",4.60714591064018,-74.21950379351867,9,,,139050
"KR 36 A 16 63, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.620491673220929,-74.09521074846023,9,,,139051
"KR 36 A 16 63, CALI, VALLE DEL CAUCA",3.443739977875058,-76.50734301439248,9,,,139052
"KR 36 A 16 63, SOACHA, CUNDINAMARCA",4.576985649962487,-74.24642313796035,9,,,139053
"KR 36 A 20 SUR 65, MEDELLÍN, ANTIOQUIA",6.180790004404628,-75.57193003388677,9,,,139054
"KR 36 A 22 26, DUITAMA, BOYACÁ",5.811050006100466,-73.02776002466109,9,,,139055
"KR 36 A 22 32, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.62668997916704,-74.09170998916575,9,,,139056
"KR 36 A 22 42, NEIVA, HUILA",2.9066485744860553,-75.26366516803225,9,,,139057
"KR 36 A 24 36, SINCELEJO, SUCRE",9.307880275743818,-75.38187433807913,9,,,139058
"KR 36 A 24 A 28, MEDELLÍN, ANTIOQUIA",6.256898336234051,-75.55007995698882,9,,,139059
"KR 36 A 26 B 34, VILLAVICENCIO, META",4.140356188266318,-73.63589818744833,9,,,139060
"KR 36 A 27 34, CALI, VALLE DEL CAUCA",3.4206006468623475,-76.51702216732906,9,,,139061
"KR 36 A 33 02, PEREIRA, RISARALDA",4.792757108865408,-75.7109749782339,9,,,139062
"KR 36 A 34 28, PEREIRA, RISARALDA",4.7933736027777725,-75.71215071984041,9,,,139063
"KR 36 A 35 47, PEREIRA, RISARALDA",4.793978841852108,-75.71349756112971,9,,,139064
"KR 36 A 39 41, MEDELLÍN, ANTIOQUIA",6.237469984329053,-75.56199999319483,9,,,139065
"KR 36 A 53 38, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.643659980336039,-74.08140997126765,9,,,139066
"KR 36 A 53 56, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.643849998081038,-74.08136998958949,9,,,139067
"KR 36 A 53 71, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.644149986395689,-74.0814600112296,9,,,139068
"KR 36 A 53 85, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.644320013301595,-74.08142002955145,9,,,139069
"KR 36 A 53 85, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.644320013301595,-74.08142002955145,9,,,139070
"KR 36 A 54A 27, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.645130518068786,-74.08137283321128,9,,,139071
"KR 36 A 56 61, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.646433190436524,-74.08129207795002,9,,,139072
"KR 36 A 57 21, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.646930012221887,-74.08126001901984,9,,,139073
"KR 36 A 58 42, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.649180008400776,-74.08093002349182,9,,,139074
"KR 36 A 75 A 10, SANTA MARTA, MAGDALENA",11.223668175285303,-74.15021288352546,9,,,139075
"KR 36 A 8 A OESTE 17, CALI, VALLE DEL CAUCA",3.4347502436957438,-76.5493026150741,9,,,139076
"KR 36 A 95 10, MANIZALES, CALDAS",5.031105465114529,-75.47077085712925,9,,,139077
"KR 36 A BIS 182 59, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.568984620062143,-74.15152007321252,9,,,139078
"KR 36 A No 56 61, BOGOTÁ, D.C., BOGOTÁ, D.C.",4.646433190436524,-74.08129207795002,9,,,139079
"KR 36 A OE 10 121, PALMIRA, VALLE DEL CAUCA",3.5231726224023268,-76.30852774077927,9,,,139080
"KR 36 A28B 27, YOPAL, CASANARE",5.330071906470202,-72.3806776789542,9,,,139081
"KR 36 AA 89 A 38, MEDELLÍN, ANTIOQUIA",6.281802843636019,-75.54618264124721,9,,,139082
"KR 36 B 17 64, CALI, VALLE DEL CAUCA",3.420807780187554,-76.52361076159198,9,,,139083
"KR 36 B 49 33, PALMIRA, VALLE DEL CAUCA",3.544058314245656,-76.30912143637802,9,,,139084
"KR 36 BB 102C 26, MEDELLÍN, ANTIOQUIA",6.291989989714693,-75.54516996980885,9,,,139085
"KR 36 BIS 1 13, TULUÁ, VALLE DEL CAUCA",4.082243404922605,-76.18961875966136,9,,,139086
"KR 36 C 18 BIS 18, PALMIRA, VALLE DEL CAUCA",3.311180841355032,-76.53690553361736,9,,,139087
"KR 36 C 2 OE 29, PASTO, NARIÑO",1.2128928895511926,-77.29405221010151,9,,,139088
"KR 36 C OE 10 73, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139089
"KR 36 CL 10D Y 14, MANIZALES, CALDAS",5.058482426047814,-75.5243780981805,9,,,139090
"KR 36 D 12 OE 203, CALI, VALLE DEL CAUCA",3.447264932956439,-76.50762325148224,9,,,139091
"KR 36 D 12 OESTE 240, CALI, VALLE DEL CAUCA",3.4471568952532836,-76.50758498479954,9,,,139092
"KR 36 D 16 19, CANDELARIA, VALLE DEL CAUCA",3.4082497447832187,-76.45662571575328,9,,,139093
